test_day,gain_value,loss_value_scams,total_loss,prio1_det,prio2_det,prio3_det,prio4_det,prio1_undet,prio2_undet,prio3_undet,prio4_undet,prio1_false_positive,prio2_false_positive,prio3_false_positive,prio4_false_positive,prio1_true_neg,prio2_true_neg,prio3_true_neg,prio4_true_neg,bank_A_gain,bank_B_gain,bank_C_gain,bank_D_gain,bank_E_gain,bank_A_loss_scams,bank_B_loss_scams,bank_C_loss_scams,bank_D_loss_scams,bank_E_loss_scams,bank_A_loss_scams_ext,bank_B_loss_scams_ext,bank_C_loss_scams_ext,bank_D_loss_scams_ext,bank_E_loss_scams_ext
336.0,181.3,1171.45,2371.45,2.0,1.0,0.0,0.0,7.0,0.0,2.0,1.0,98.0,59.0,6.0,0.0,617.0,210.0,622.0,11.0,43.0,30.15,0.0,108.15,0.0,65.0,386.59999999999997,41.5,366.34999999999997,312.0,255.0,566.5999999999999,261.5,556.3499999999999,732.0
337.0,30.75,264.6,3044.6,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,127.0,69.0,8.0,0.0,618.0,217.0,165.0,9.0,0.0,0.0,30.75,0.0,0.0,251.35000000000002,0.0,0.0,0.0,13.25,721.35,590.0,410.0,760.0,563.25
338.0,2291.25,713.0999999999999,4463.1,1.0,0.0,4.0,1.0,6.0,0.0,1.0,0.0,109.0,75.0,14.0,0.0,639.0,208.0,164.0,14.0,274.3,455.8,349.1,1212.05,0.0,0.0,37.8,95.35,483.5,96.44999999999999,1240.0,717.8,895.35,1113.5,496.45
339.0,298.6,628.0,628.0,2.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,104.0,33.0,5.0,0.0,501.0,175.0,156.0,9.0,50.95,47.4,0.0,0.0,200.25,268.5,38.35,0.0,59.95,261.2,268.5,38.35,0.0,59.95,261.2
340.0,176.15,39.5,39.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,57.0,15.0,12.0,2.0,338.0,125.0,151.0,15.0,0.0,176.15,0.0,0.0,0.0,0.0,0.0,0.0,39.5,0.0,0.0,0.0,0.0,39.5,0.0
341.0,318.7,92.3,92.3,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,68.0,16.0,9.0,1.0,336.0,142.0,183.0,20.0,0.0,277.25,0.0,0.0,41.45,0.0,50.65,0.0,41.65,0.0,0.0,50.65,0.0,41.65,0.0
342.0,317.40000000000003,193.8,193.8,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,61.0,19.0,9.0,1.0,335.0,130.0,167.0,14.0,0.0,0.0,0.0,317.40000000000003,0.0,100.4,61.05,0.0,0.0,32.35,100.4,61.05,0.0,0.0,32.35
343.0,1190.2,647.3,647.3,0.0,0.0,2.0,1.0,5.0,0.0,1.0,0.0,59.0,12.0,7.0,0.0,359.0,118.0,153.0,11.0,0.0,278.6,455.8,455.8,0.0,0.0,31.05,0.0,134.05,482.20000000000005,0.0,31.05,0.0,134.05,482.20000000000005
344.0,638.85,168.5,168.5,1.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,49.0,3.0,2.0,0.0,356.0,138.0,160.0,18.0,604.5,0.0,0.0,0.0,34.35,0.0,94.3,74.2,0.0,0.0,0.0,94.3,74.2,0.0,0.0
345.0,636.9,329.1,329.1,1.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,47.0,22.0,1.0,0.0,364.0,126.0,170.0,8.0,0.0,0.0,0.0,43.0,593.9,29.9,0.0,73.8,0.0,225.39999999999998,29.9,0.0,73.8,0.0,225.39999999999998
