test_day,gain_value,loss_value_scams,total_loss,prio1_det,prio2_det,prio3_det,prio4_det,prio1_undet,prio2_undet,prio3_undet,prio4_undet,prio1_false_positive,prio2_false_positive,prio3_false_positive,prio4_false_positive,prio1_true_neg,prio2_true_neg,prio3_true_neg,prio4_true_neg,bank_A_gain,bank_B_gain,bank_C_gain,bank_D_gain,bank_E_gain,bank_A_loss_scams,bank_B_loss_scams,bank_C_loss_scams,bank_D_loss_scams,bank_E_loss_scams,bank_A_loss_scams_ext,bank_B_loss_scams_ext,bank_C_loss_scams_ext,bank_D_loss_scams_ext,bank_E_loss_scams_ext
44.0,543.35,237.3,237.3,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,47.0,3.0,2.0,0.0,343.0,124.0,174.0,14.0,0.0,71.15,40.2,432.0,0.0,0.0,0.0,237.3,0.0,0.0,0.0,0.0,237.3,0.0,0.0
45.0,81.15,851.8,851.8,2.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,48.0,2.0,2.0,0.0,321.0,144.0,172.0,9.0,0.0,42.9,0.0,38.25,0.0,2.55,363.15,176.04999999999998,0.0,310.05,2.55,363.15,176.04999999999998,0.0,310.05
46.0,594.3000000000001,239.39999999999998,239.39999999999998,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,56.0,3.0,3.0,0.0,317.0,142.0,172.0,6.0,564.35,0.0,0.0,29.95,0.0,0.0,74.45,164.95,0.0,0.0,0.0,74.45,164.95,0.0,0.0
47.0,281.15,568.8,568.8,3.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,52.0,5.0,2.0,0.0,325.0,153.0,160.0,12.0,72.55,173.3,35.3,0.0,0.0,150.35,365.75,0.0,52.7,0.0,150.35,365.75,0.0,52.7,0.0
48.0,226.8,471.45,471.45,2.0,0.0,0.0,1.0,6.0,2.0,0.0,0.0,52.0,1.0,0.0,0.0,318.0,150.0,143.0,11.0,190.35,0.0,0.0,0.0,36.45,136.75,152.7,7.3,0.0,174.7,136.75,152.7,7.3,0.0,174.7
49.0,297.9,682.45,682.45,5.0,1.0,0.0,0.0,5.0,1.0,0.0,2.0,65.0,3.0,3.0,0.0,357.0,138.0,163.0,14.0,0.0,39.4,0.0,91.8,166.7,0.0,283.15000000000003,62.0,133.1,204.2,0.0,283.15000000000003,62.0,133.1,204.2
50.0,234.7,743.5500000000001,743.5500000000001,6.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,57.0,5.0,2.0,0.0,327.0,123.0,166.0,11.0,47.45,45.75,36.45,0.0,105.05000000000001,0.0,141.1,0.0,387.05,215.4,0.0,141.1,0.0,387.05,215.4
51.0,49.7,798.3499999999999,798.3499999999999,1.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,57.0,1.0,2.0,0.0,353.0,144.0,164.0,3.0,0.0,49.7,0.0,0.0,0.0,0.0,399.5,0.0,390.65,8.2,0.0,399.5,0.0,390.65,8.2
52.0,297.6,496.90000000000003,496.90000000000003,3.0,0.0,1.0,0.0,5.0,1.0,1.0,0.0,60.0,3.0,2.0,0.0,360.0,129.0,177.0,12.0,17.5,0.0,46.85,233.25,0.0,56.45,259.4,140.0,0.0,41.05,56.45,259.4,140.0,0.0,41.05
53.0,841.85,564.4,564.4,3.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,49.0,0.0,4.0,0.0,299.0,129.0,166.0,1.0,298.1,243.15,147.1,153.5,0.0,152.15,391.65,20.6,0.0,0.0,152.15,391.65,20.6,0.0,0.0
54.0,134.9,54.5,54.5,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,59.0,4.0,5.0,0.0,357.0,154.0,163.0,15.0,0.0,57.8,0.0,43.0,34.1,0.0,0.0,54.5,0.0,0.0,0.0,0.0,54.5,0.0,0.0
55.0,342.8,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42.0,1.0,3.0,0.0,366.0,126.0,159.0,11.0,0.0,0.0,97.85,0.0,244.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.0,83.2,41.0,41.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,45.0,2.0,3.0,0.0,300.0,134.0,156.0,14.0,0.0,0.0,52.4,0.0,30.8,0.0,0.0,41.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0
57.0,68.75,23.6,23.6,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,4.0,6.0,0.0,308.0,140.0,160.0,18.0,0.0,26.15,42.6,0.0,0.0,0.0,0.0,0.0,0.0,23.6,0.0,0.0,0.0,0.0,23.6
58.0,120.9,216.75,216.75,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,49.0,5.0,2.0,0.0,349.0,159.0,148.0,8.0,0.0,0.0,0.0,120.9,0.0,102.25,62.449999999999996,0.0,52.05,0.0,102.25,62.449999999999996,0.0,52.05,0.0
59.0,47.05,268.2,268.2,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,57.0,5.0,4.0,0.0,302.0,136.0,165.0,4.0,0.0,26.8,0.0,20.25,0.0,0.0,268.2,0.0,0.0,0.0,0.0,268.2,0.0,0.0,0.0
60.0,880.25,200.3,200.3,5.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,42.0,2.0,2.0,0.0,366.0,153.0,170.0,17.0,0.0,108.25,504.95,224.85000000000002,42.2,0.0,200.3,0.0,0.0,0.0,0.0,200.3,0.0,0.0,0.0
61.0,967.55,1027.95,1027.95,7.0,0.0,2.0,1.0,5.0,3.0,1.0,1.0,68.0,9.0,4.0,0.0,599.0,279.0,659.0,7.0,35.9,565.95,38.7,1.75,325.25,437.65,221.15,139.15,230.0,0.0,437.65,221.15,139.15,230.0,0.0
62.0,274.25,786.55,786.55,3.0,0.0,0.0,1.0,6.0,3.0,0.0,1.0,66.0,16.0,3.0,0.0,641.0,294.0,156.0,6.0,31.15,213.95,0.0,29.15,0.0,147.8,510.85,47.0,0.0,80.9,147.8,510.85,47.0,0.0,80.9
63.0,2285.4500000000003,662.05,662.05,5.0,0.0,2.0,0.0,3.0,1.0,2.0,0.0,72.0,21.0,3.0,0.0,674.0,262.0,187.0,10.0,0.0,2082.5,120.75,40.3,41.9,0.0,234.05,0.0,109.05,318.95,0.0,234.05,0.0,109.05,318.95
64.0,123.5,562.4499999999999,562.4499999999999,3.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,66.0,9.0,1.0,0.0,512.0,190.0,173.0,12.0,0.0,65.75,0.0,0.0,57.75,10.05,282.15,0.0,10.65,259.6,10.05,282.15,0.0,10.65,259.6
65.0,203.05,208.20000000000002,208.20000000000002,3.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,54.0,4.0,1.0,0.0,346.0,119.0,161.0,13.0,0.0,0.0,33.6,70.05,99.4,0.0,42.15,62.1,36.65,67.3,0.0,42.15,62.1,36.65,67.3
66.0,147.85,115.35,115.35,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,50.0,2.0,1.0,0.0,330.0,127.0,149.0,8.0,0.0,77.1,0.0,0.0,70.75,0.0,43.45,0.0,0.0,71.9,0.0,43.45,0.0,0.0,71.9
67.0,105.35000000000001,123.95,123.95,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48.0,5.0,4.0,0.0,285.0,133.0,170.0,7.0,11.2,16.65,77.5,0.0,0.0,0.0,123.95,0.0,0.0,0.0,0.0,123.95,0.0,0.0,0.0
68.0,214.89999999999998,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,3.0,0.0,342.0,154.0,185.0,13.0,0.0,153.8,0.0,0.0,61.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.0,2219.55,147.65,147.65,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,52.0,7.0,2.0,0.0,373.0,153.0,156.0,11.0,0.0,1680.9499999999998,538.6,0.0,0.0,0.0,147.65,0.0,0.0,0.0,0.0,147.65,0.0,0.0,0.0
